task,date,use_bmc,use_smoke,force external spec,passed_assertions,failed_assertions,original_lines,final_lines,llm_calls,llm_time,repair_time,Spec Defined,Exit Cause,output_name,smoke warnings,sem loop time,num. suggested fixes,total tokens
docs/data/BaierKatoen/bk-ex2_17-part2.txt,2025-04-02 02:14:28.844088,False,True,False,0,0,39,39,1,2.27,1.02,True,finished iteration 1,final_results/run-1/bk-ex2_17-part2/smoke/3.ucl,2,14.96,2,
docs/data/BaierKatoen/bk-ex2_17-part2.txt,2025-04-02 02:14:28.844088,False,True,False,0,0,28,25,1,2.52,0.44,True,smoke testing found no warnings,final_results/run-1/bk-ex2_17-part2/smoke/3.ucl,0,9.97,,
