task,date,use_bmc,use_smoke,force external spec,passed_assertions,failed_assertions,original_lines,final_lines,llm_calls,llm_time,repair_time,Spec Defined,Exit Cause,output_name,smoke warnings,sem loop time,num. suggested fixes,total tokens
docs/data/BaierKatoen/bk_ex2_29.txt,2025-04-01 23:49:00.022524,False,True,False,0,0,35,34,2,8.68,2.6,False,finished iteration 1,final_results/run-0/bk_ex2_29/smoke/105.ucl,10,21.68,2,
docs/data/BaierKatoen/bk_ex2_29.txt,2025-04-01 23:49:00.022524,False,True,False,0,0,22,23,1,2.14,0.68,False,smoke testing found no warnings,final_results/run-0/bk_ex2_29/smoke/105.ucl,0,15.15,,
